indent,taxonID,rank,A id,A name,B id,B name,relation,other id,other name,note,reason,changed_props,unchanged
—————————,1375,species,214443,A.Crocidura fuscomurina,214443,B.Crocidura fuscomurina,=,,,,canonicalName,,tip
—————————,1376,species,214444,A.Crocidura hirta,214444,B.Crocidura hirta,=,,,,canonicalName,,tip
—————————,1377,species,214445,A.Crocidura littoralis,214445,B.Crocidura littoralis,=,,,,canonicalName,number_of_children,
——————————,1378,subspecies,,,1649347,B.Crocidura littoralis oritis,,,,,,,
—————————,1379,species,214446,A.Crocidura lusitania,214446,B.Crocidura lusitania,=,,,,canonicalName,,tip
—————————,1380,species,214447,A.Crocidura maurisca,214447,B.Crocidura maurisca,=,,,,canonicalName,,tip
—————————,1381,species,214448,A.Crocidura nigeriae,214448,B.Crocidura nigeriae,=,,,,canonicalName,,tip
—————————,1382,species,214449,A.Crocidura olivieri,214449,B.Crocidura olivieri,=,,,,scientificName,,subtree=
—————————,1389,species,214450,A.Crocidura poensis,214450,B.Crocidura poensis,=,,,,canonicalName,,tip
—————————,1390,species,214451,A.Crocidura turba,214451,B.Crocidura turba,=,,,,canonicalName,,tip
—————————,1391,species,214452,A.Crocidura viaria,214452,B.Crocidura viaria,=,,,,canonicalName,,tip
—————————,1392,species,214455,A.Crocidura foxi,214455,B.Crocidura foxi,=,,,,canonicalName,,tip
—————————,1393,species,214456,A.Crocidura cf. batesi,214456,B.Crocidura cf. batesi,=,,,,canonicalName,,tip
—————————,1394,species,214457,A.Crocidura cf. buettikoferi,214457,B.Crocidura cf. buettikoferi,=,,,,canonicalName,,tip
—————————,1395,species,214458,A.Crocidura cf. denti,214458,B.Crocidura cf. denti,=,,,,canonicalName,,tip
—————————,1396,species,214459,A.Crocidura cf. goliath,214459,B.Crocidura cf. goliath,=,,,,canonicalName,,tip
—————————,1397,species,214460,A.Crocidura cf. ludia,214460,B.Crocidura cf. ludia,=,,,,canonicalName,,tip
—————————,1398,species,214461,A.Crocidura cf. muricauda,214461,B.Crocidura cf. muricauda,=,,,,canonicalName,,tip
—————————,1399,species,214462,A.Crocidura cf. nigeriae,214462,B.Crocidura cf. nigeriae,=,,,,canonicalName,,tip
—————————,1400,species,214463,A.Crocidura cf. poensis,214463,B.Crocidura cf. poensis,=,,,,canonicalName,,tip
—————————,1401,species,214464,A.Crocidura batesi,214464,B.Crocidura batesi,=,,,,canonicalName,,tip
—————————,1402,species,214465,A.Crocidura bottegi,214465,B.Crocidura bottegi,=,,,,canonicalName,,tip
—————————,1403,species,214466,A.Crocidura buettikoferi,214466,B.Crocidura buettikoferi,=,,,,canonicalName,,tip
—————————,1404,species,268754,A.Crocidura horsfieldii,268754,B.Crocidura horsfieldii,=,,,,scientificName,,tip
—————————,1405,species,268755,A.Crocidura orii,268755,B.Crocidura orii,=,,,,canonicalName,,tip
—————————,1406,species,269632,A.Crocidura wuchihensis,269632,B.Crocidura wuchihensis,=,,,,canonicalName,,tip
—————————,1407,species,292207,A.Crocidura odorata,292207,B.Crocidura odorata,=,,,,canonicalName,,tip
—————————,1408,species,314585,A.Crocidura canariensis,314585,B.Crocidura canariensis,=,,,,canonicalName,,tip
—————————,1409,species,317981,A.Crocidura caspica,317981,B.Crocidura caspica,=,,,,scientificName,,tip
—————————,1410,species,317982,A.Crocidura monacha,317982,B.Crocidura monacha,=,,,,canonicalName,,tip
—————————,1411,species,324671,A.Crocidura zarudnyi,324671,B.Crocidura zarudnyi,=,,,,canonicalName,,tip
—————————,1412,species,361456,A.Crocidura fulvastra,361456,B.Crocidura fulvastra,=,,,,canonicalName,,tip
—————————,1413,species,361457,A.Crocidura theresae,361457,B.Crocidura theresae,=,,,,canonicalName,,tip
—————————,1414,species,363229,A.Crocidura parvipes,363229,B.Crocidura parvipes,=,,,,canonicalName,,tip
—————————,1415,species,387911,A.Crocidura sicula,387911,B.Crocidura sicula,=,,,,canonicalName,,tip
—————————,1416,species,387912,A.Crocidura zimmermanni,387912,B.Crocidura zimmermanni,=,,,,canonicalName,,tip
—————————,1417,species,389261,A.Crocidura aleksandrisi,389261,B.Crocidura aleksandrisi,=,,,,scientificName,,tip
—————————,1418,species,389262,A.Crocidura neglecta,389262,B.Crocidura neglecta,=,,,,canonicalName,,tip
—————————,1419,species,389263,A.Crocidura nanilla,389263,B.Crocidura nanilla,=,,,,canonicalName,,tip
—————————,1420,species,389337,A.Crocidura orientalis,,,,,,,,,
—————————,1422,species,413580,A.Crocidura ichnusae,413580,B.Crocidura ichnusae,=,,,,canonicalName,,tip
—————————,1423,species,413581,A.Crocidura tarfayensis,413581,B.Crocidura tarfayensis,=,,,,canonicalName,,tip
—————————,1424,species,458289,A.Crocidura cf. crossei,458289,B.Crocidura cf. crossei,=,,,,canonicalName,,tip
—————————,1425,species,458290,A.Crocidura cf. foxi,458290,B.Crocidura cf. foxi,=,,,,canonicalName,,tip
—————————,1426,species,458291,A.Crocidura cf. jouvenetae,458291,B.Crocidura cf. jouvenetae,=,,,,canonicalName,,tip
—————————,1427,species,458292,A.Crocidura cf. obscurior sp1,458292,B.Crocidura cf. obscurior sp1,=,,,,canonicalName,,tip
—————————,1428,species,458293,A.Crocidura cf. obscurior sp2,458293,B.Crocidura cf. obscurior sp2,=,,,,canonicalName,,tip
—————————,1429,species,458294,A.Crocidura cf. obscurior sp3,458294,B.Crocidura cf. obscurior sp3,=,,,,canonicalName,,tip
—————————,1430,species,458295,A.Crocidura crossei,458295,B.Crocidura crossei,=,,,,canonicalName,,tip
—————————,1431,species,458296,A.Crocidura cyanea,458296,B.Crocidura cyanea,=,,,,canonicalName,,tip
—————————,1432,species,458313,A.Crocidura nimbasilvanus,458313,B.Crocidura nimbasilvanus,=,,,,canonicalName,,tip
—————————,1433,species,458314,A.Crocidura grayi,,,,,,,,,
—————————,1435,species,458316,A.Crocidura mariquensis,458316,B.Crocidura mariquensis,=,,,,canonicalName,,tip
—————————,1436,species,458317,A.Crocidura negligens,458317,B.Crocidura negligens,=,,,,canonicalName,,tip
—————————,1437,species,458319,A.Crocidura ramona,458319,B.Crocidura ramona,=,,,,canonicalName,,tip
—————————,1438,species,458320,A.Crocidura silacea,458320,B.Crocidura silacea,=,,,,canonicalName,,tip
—————————,1439,species,481572,A.Crocidura hikmiya,481572,B.Crocidura hikmiya,=,,,,scientificName,,tip
—————————,1440,species,481573,A.Crocidura miya,481573,B.Crocidura miya,=,,,,canonicalName,,tip
—————————,1441,species,516693,A.Crocidura attila,516693,B.Crocidura attila,=,,,,canonicalName,,tip
—————————,1442,species,516694,A.Crocidura caliginea,516694,B.Crocidura caliginea,=,,,,canonicalName,,tip
—————————,1443,species,516695,A.Crocidura cinderella,516695,B.Crocidura cinderella,=,,,,canonicalName,,tip
—————————,1444,species,516696,A.Crocidura latona,516696,B.Crocidura latona,=,,,,canonicalName,,tip
—————————,1445,species,516697,A.Crocidura montis,516697,B.Crocidura montis,=,,,,canonicalName,,tip
—————————,1446,species,516705,A.Crocidura mutesae,516705,B.Crocidura mutesae,=,,,,canonicalName,,tip
—————————,1447,species,516710,A.Crocidura voi,516710,B.Crocidura voi,=,,,,canonicalName,,tip
—————————,1448,species,561557,A.Crocidura cf. lucina,561557,B.Crocidura cf. lucina,=,,,,canonicalName,,tip
—————————,1449,species,561558,A.Crocidura cf. bottegi,561558,B.Crocidura cf. bottegi,=,,,,canonicalName,,tip
—————————,1450,species,561559,A.Crocidura baileyi,561559,B.Crocidura baileyi,=,,,,canonicalName,,tip
—————————,1451,species,561569,A.Crocidura glassi,561569,B.Crocidura glassi,=,,,,canonicalName,scientificName,tip
—————————,1452,species,561570,A.Crocidura thalia,561570,B.Crocidura thalia,=,,,,canonicalName,,tip
—————————,1453,species,561571,A.Crocidura macmillani,561571,B.Crocidura macmillani,=,,,,canonicalName,,tip
—————————,1454,species,641488,A.Crocidura luna,641488,B.Crocidura luna,=,,,,canonicalName,,tip
—————————,1455,species,656087,A.Crocidura monax,656087,B.Crocidura monax,=,,,,canonicalName,,tip
—————————,1456,species,656091,A.Crocidura wimmeri,656091,B.Crocidura wimmeri,=,,,,canonicalName,,tip
—————————,1457,species,685765,A.Crocidura negrina,685765,B.Crocidura negrina,=,,,,canonicalName,,tip
—————————,1458,species,685766,A.Crocidura panayensis,685766,B.Crocidura panayensis,=,,,,canonicalName,,tip
—————————,1459,species,685767,A.Crocidura batakorum,685767,B.Crocidura batakorum,=,,,,canonicalName,,tip
—————————,1460,species,685768,A.Crocidura tanakae,685768,B.Crocidura tanakae,=,,,,scientificName,,tip
—————————,1461,species,685769,A.Crocidura cf. tanakae,685769,B.Crocidura cf. tanakae,=,,,,canonicalName,,tip
—————————,1462,species,685771,A.Crocidura maxi,685771,B.Crocidura maxi,=,,,,canonicalName,,tip
—————————,1463,species,685772,A.Crocidura palawanensis,685772,B.Crocidura palawanensis,=,,,,canonicalName,,tip
—————————,1464,species,876679,A.Crocidura indochinensis,876679,B.Crocidura indochinensis,=,,,,scientificName,,tip
—————————,1465,species,876680,A.Crocidura phanluongi,876680,B.Crocidura phanluongi,=,,,,scientificName,,tip
—————————,1466,species,876681,A.Crocidura phuquocensis,876681,B.Crocidura phuquocensis,=,,,,scientificName,,tip
—————————,1467,species,876682,A.Crocidura sokolovi,876682,B.Crocidura sokolovi,=,,,,scientificName,,tip
—————————,1468,species,876683,A.Crocidura zaitsevi,876683,B.Crocidura zaitsevi,=,,,,scientificName,,tip
—————————,1469,species,1108005,A.Crocidura rapax,,,,,,,,,
—————————,1471,species,1198398,A.Crocidura monticola,1198398,B.Crocidura monticola,=,,,,scientificName,,tip
—————————,1472,species,1378280,A.Crocidura telfordi,1378280,B.Crocidura telfordi,=,,,,scientificName,,tip
—————————,1473,species,1378281,A.Crocidura stenocephala,1378281,B.Crocidura stenocephala,=,,,,canonicalName,scientificName,tip
—————————,1474,species,1378282,A.Crocidura niobe,1378282,B.Crocidura niobe,=,,,,scientificName,,tip
—————————,1475,species,1400551,A.Crocidura cf. monticola JAE-2013,1400551,B.Crocidura cf. monticola JAE-2013,=,,,,canonicalName,,tip
—————————,1476,species,1400554,A.Crocidura ninoyi,1400554,B.Crocidura ninoyi,=,,,,scientificName,,tip
—————————,1477,species,1400558,A.Crocidura cf. maxi JAE-2013,1400558,B.Crocidura cf. maxi JAE-2013,=,,,,canonicalName,,tip
—————————,1478,species,1414670,A.Crocidura trichura,1414670,B.Crocidura trichura,=,,,,scientificName,,tip
—————————,1479,species,1488330,A.Crocidura absconditus,1488330,B.Crocidura absconditus,=,,,,scientificName,,tip
—————————,1480,species,1627869,A.Crocidura eburnea,1627869,B.Crocidura eburnea,=,,,,canonicalName,,tip
—————————,1481,species,,,61089,B.Crocidura foetida,,,,,,,
—————————,1482,species,,,389337,B.Crocidura orientalis,,,,,,,
—————————,1483,species,,,458314,B.Crocidura grayi,,,,,,,
—————————,1484,species,,,656085,B.Crocidura maquassiensis,,,,,,,
—————————,1485,species,,,656089,B.Crocidura nigricans,,,,,,,
—————————,1486,species,,,656090,B.Crocidura phaeura,,,,,,,
—————————,1487,species,,,656092,B.Crocidura zaodon,,,,,,,
—————————,1488,species,,,1108005,B.Crocidura rapax,,,,,,,
——————————,1489,subspecies,,,2710924,B.Crocidura rapax rapax,,,,,,,
—————————,1490,species,,,1400553,B.Crocidura hutanis,,,,,,,
—————————,1491,species,,,1627870,B.Crocidura somalica,,,,,,,
—————————,1492,species,,,1649339,B.Crocidura usambarae,,,,,,,
—————————,1493,species,,,1649340,B.Crocidura tansaniana,,,,,,,
—————————,1494,species,,,1649341,B.Crocidura fumosa,,,,,,,
—————————,1495,species,,,1649342,B.Crocidura kivuana,,,,,,,
—————————,1496,species,,,1649343,B.Crocidura lanosa,,,,,,,
—————————,1497,species,,,1649344,B.Crocidura newmarki,,,,,,,
—————————,1498,species,,,1649345,B.Crocidura mdumai,,,,,,,
—————————,1499,species,,,1649346,B.Crocidura munissii,,,,,,,
—————————,1500,species,,,1658661,B.Crocidura fingui,,,,,,,
—————————,1501,species,,,1868626,B.Crocidura aff. suaveolens,,,,,,,
—————————,1502,species,,,1892625,B.Crocidura vosmaeri,,,,,,,
—————————,1503,species,,,2050024,B.Crocidura dracula,,,,,,,
—————————,1504,species,,,2082268,B.Crocidura cf. hildegardeae TA-2018,,,,,,,
—————————,1505,species,,,2082269,B.Crocidura cf. luna TA-2018,,,,,,,
—————————,1506,species,,,2448639,B.Crocidura cf. longipes MNHN-ZM-2013-868/KDF17,,,,,,,
—————————,1507,species,,,2448640,B.Crocidura cf. longipes MNHN-ZM-2013-869/MLT10,,,,,,,
—————————,1508,species,,,2448641,B.Crocidura cf. longipes MNHN-ZM-2013-870/MLT13,,,,,,,
—————————,1509,species,,,2448642,B.Crocidura cf. longipes MNHN-ZM-2013-871/MLT06,,,,,,,
—————————,1510,species,,,2448643,B.Crocidura cf. longipes MNHN-ZM-2013-874/YRD13,,,,,,,
—————————,1511,species,,,2448644,B.Crocidura cf. longipes MNHN-ZM-2013-877/KOG12,,,,,,,
—————————,1512,species,,,2448646,B.Crocidura pachyura,,,,,,,
—————————,1513,species,,,2555616,B.Crocidura cf. theresae JJA-2019,,,,,,,
